name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Hot Rod Willy's Pizza,(559) 492-3959,"337 E Shaw Ave, Ste 101, Fresno, CA 93710",Fresno,CA,93710,https://www.yelp.com/biz/hot-rod-willys-pizza-fresno?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Chicken Wings",4.8,201,Yelp,2026-07-02
Flo's Diner,(760) 873-7000,"4750 US Hwy 6, Chalfant Valley, CA 93514",Chalfant Valley,CA,93514,https://www.yelp.com/biz/flos-diner-chalfant-valley?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Diners, Pizza, American",4.8,40,Yelp,2026-07-02
Flo's Diner,(760) 873-7000,"4750 US Hwy 6, Chalfant Valley, CA 93514",Chalfant Valley,CA,93514,https://www.yelp.com/biz/flos-diner-chalfant-valley?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Diners, Pizza, American",4.8,40,Yelp,2026-07-02
The Annex Kitchen,(559) 248-8512,"2257 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/the-annex-kitchen-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Italian, Cocktail Bars",4.4,1799,Yelp,2026-07-02
The Annex Kitchen,(559) 248-8512,"2257 W Shaw Ave, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/the-annex-kitchen-fresno-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Italian, Cocktail Bars",4.4,1799,Yelp,2026-07-02
Andiamo Ristorante Italiano,(559) 298-3196,"1275 Shaw Ave, Ste 120, Clovis, CA 93612",Clovis,CA,93612,https://www.yelp.com/biz/andiamo-ristorante-italiano-clovis?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Italian, Pizza",4.2,595,Yelp,2026-07-02
Red House Pizza,(619) 546-7430,"4615 Park Blvd, San Diego, CA 92116",San Diego,CA,92116,https://www.yelp.com/biz/red-house-pizza-san-diego-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Gluten-Free, Vegan",4.1,1015,Yelp,2026-07-02
The Bistro,(310) 410-4000,"5711 W Century Blvd, Los Angeles, CA 90045",Los Angeles,CA,90045,https://www.yelp.com/biz/the-bistro-los-angeles-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Coffee & Tea, Pizza, Sandwiches",3.6,14,Yelp,2026-07-02
Little Caesars,(559) 326-7580,"1195 Herndon Ave, Ste 105, Clovis, CA 93612",Clovis,CA,93612,https://www.yelp.com/biz/little-caesars-clovis-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Chicken Wings",3.5,29,Yelp,2026-07-02
Pita Kabob & Grill,(559) 627-2337,"227 N Court St, Visalia, CA 93291",Visalia,CA,93291,https://www.yelp.com/biz/pita-kabob-and-grill-visalia-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Beer, Wine & Spirits, Mediterranean, Pizza",4.1,880,Yelp,2026-07-02
Little Sam's Pizza,(858) 571-9900,"3250 Greyling Dr, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/little-sams-pizza-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,3.9,341,Yelp,2026-07-02
Nosferatu,+525552117092,"Calle Juan Escutia 24, Col. Condesa, 06140 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06140,https://www.yelp.com/biz/nosferatu-ciudad-de-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,4.7,76,Yelp,2026-07-02
99 Craft Pizza,(559) 283-8915,"585 W Nees Ave, Ste 123, Fresno, CA 93711",Fresno,CA,93711,https://www.yelp.com/biz/99-craft-pizza-no-title?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Chicken Wings, Salad",4.3,306,Yelp,2026-07-02
Nosferatu,+525552117092,"Calle Juan Escutia 24, Col. Condesa, 06140 Ciudad de México, CDMX, Mexico",Ciudad De México,DIF,06140,https://www.yelp.com/biz/nosferatu-ciudad-de-m%C3%A9xico?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,4.7,76,Yelp,2026-07-02
Little Sam's Pizza,(858) 571-9900,"3250 Greyling Dr, San Diego, CA 92123",San Diego,CA,92123,https://www.yelp.com/biz/little-sams-pizza-san-diego?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,3.9,341,Yelp,2026-07-02
Calzone Life,(669) 239-4222,"1358 S Winchester Blvd, San Jose, CA 95128",San Jose,CA,95128,https://www.yelp.com/biz/calzone-life-san-jose?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Food Delivery Services, Italian, Pizza",4.5,21,Yelp,2026-07-02
Frugatti's,(661) 836-2000,"8109 Brimhall Rd, Bakersfield, CA 93312",Bakersfield,CA,93312,https://www.yelp.com/biz/frugattis-bakersfield-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Italian, Pizza",4.0,1644,Yelp,2026-07-02
Golden State Pizza & Grill,(415) 780-0778,"3349 Mission St, San Francisco, CA 94110",San Francisco,CA,94110,https://www.yelp.com/biz/golden-state-pizza-and-grill-san-francisco-4?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Cheesesteaks, Burgers",4.2,67,Yelp,2026-07-02
Focaccia Boi,(714) 798-4512,"Anaheim, CA 92801",Anaheim,CA,92801,https://www.yelp.com/biz/focaccia-boi-anaheim-2?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,"Pizza, Sandwiches",5.0,4,Yelp,2026-07-02
Chicago Pizza,(209) 581-0163,"1825 Mitchell Rd, Ceres, CA 95307",Ceres,CA,95307,https://www.yelp.com/biz/chicago-pizza-ceres?adjust_creative=BkJcGSdN3A98X2H7gLpQjA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BkJcGSdN3A98X2H7gLpQjA,pizza,Pizza,3.2,70,Yelp,2026-07-02
Mountain Mike's Pizza,(916) 331-1150,5640 Auburn Blvd,Sacramento,CA,95841,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 419-4434,2069 Arena Blvd,Natomas,CA,95834,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 649-8000,2610 Gateway Oaks Dr,Sacramento,CA,95833,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 392-6445,4623 Mack Rd,Sacramento,CA,95823,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 485-8314,1319 Fulton Ave,Sacramento,CA,95825,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 688-3737,7808 Gerber Rd,Sacramento,CA,95828,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 366-3609,3609 Bradshaw Rd,Sacramento,CA,95827,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 896-5651,8211 Bruceville Rd,Sacramento,CA,95823,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(279) 222-4310,4720 Freeport Blvd,Sacramento,CA,95822,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 970-5360,7465 Rush River Dr,Sacramento,CA,95831,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 383-8300,7660 La Riviera Dr,Sacramento,CA,95826,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 399-4580,1900 S St,Sacramento,CA,95811,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 685-5107,8690 Elk Grove Blvd,Elk Grove,CA,95624,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 681-6878,8441 Elk Grove-Florin Rd,Elk Grove,CA,95624,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 684-7888,7440 Laguna Blvd,Elk Grove,CA,95758,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 896-0880,9320 Elk Grove Blvd,Elk Grove,CA,95624,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 684-0808,5010 Elk Grove Blvd,Elk Grove,CA,95758,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 782-7575,3989 Foothills Blvd,Roseville,CA,95747,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 787-4300,1850 Douglas Blvd,Roseville,CA,95661,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 780-6453,990 Pleasant Grove Blvd,Roseville,CA,95678,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 625-0777,5505 Whitney Blvd,Rocklin,CA,95677,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 702-7100,1780 Pleasant Grove Blvd,West Roseville,CA,95747,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 983-3331,717 E Bidwell St,Folsom,CA,95630,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 817-1207,25075 Blue Ravine Rd,Folsom,CA,95630,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 363-0393,10419 Folsom Blvd,Rancho Cordova,CA,95670,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 728-1111,7777 Sunrise Blvd,Citrus Heights,CA,95610,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 961-4000,5267 Sunrise Blvd,Fair Oaks,CA,95628,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 989-6677,8801 Greenback Ln,Orangevale,CA,95662,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 486-1010,5019 El Camino Ave,Carmichael,CA,95608,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 488-7676,4141 Manzanita Ave,Carmichael,CA,95608,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 331-8077,6745 Watt Ave,North Highlands,CA,95660,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 372-8984,2919 West Capital Ave,West Sacramento,CA,95691,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 751-6100,1501 Trancas St,Napa,CA,94558,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 563-5505,410 Napa Junction Rd,American Canyon,CA,94503,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 544-2828,1150 Santa Rosa Ave,Santa Rosa,CA,95404,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 595-6505,3125 Cleveland Ave,Santa Rosa,CA,95403,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 890-5033,4501 Montgomery Dr,Santa Rosa,CA,95409,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 769-8989,919 Lakeville St,Petaluma,CA,94952,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(415) 898-8800,1561 S Novato Blvd,Novato,CA,94947,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 422-6000,1819 N Texas St,Fairfield,CA,94533,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 864-1700,251 Pittman Rd,Fairfield,CA,94534,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 451-9854,645 Elmira Rd,Vacaville,CA,95687,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 447-0123,401 E Monte Vista Ave,Vacaville,CA,95688,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 515-6930,972 Admiral Callaghan Ln,Vallejo,CA,94591,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 980-6696,4380 Sonoma Blvd,Vallejo,CA,94589,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 474-7470,1000 Robinhood Dr,Stockton,CA,95207,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 941-2256,678 N Wilson Way,Stockton,CA,95210,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 521-4403,2720 McHenry Ave,Modesto,CA,95350,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 497-6799,3601 Pelandale Ave,Modesto,CA,95356,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(559) 439-5898,1055 E Herndon Ave,Fresno,CA,93720,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(559) 255-1100,5150 E Kings Canyon Rd,Fresno,CA,93727,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(559) 241-7210,1089 E Shaw Ave,Fresno,CA,93710,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(559) 298-7000,1610 Herndon Ave,Clovis,CA,93611,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(559) 291-9999,1798 Ashlan Ave,Clovis,CA,93611,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 823-1166,1120 N Main St,Manteca,CA,95336,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(209) 836-4141,870 W Schulte Rd,Tracy,CA,95376,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 795-4433,1451 Southwest Blvd,Rohnert Park,CA,94928,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(707) 303-7474,6314 Commerce Blvd,Rohnert Park,CA,94928,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(916) 543-9997,820 Sterling Pkwy,Lincoln,CA,95648,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(530) 888-8050,2520 Bell Rd,Auburn,CA,95603,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Mountain Mike's Pizza,(530) 676-9600,2650 Cameron Park Dr,Cameron Park,CA,95682,,pizza,Pizza,,,MountainMikes.com,2026-07-02
Tom's Farms Pizza,(951) 277-9463,23900 Temescal Canyon Rd,Corona,CA,92883,,pizza,Pizza Restaurant,,,WebSearch,2026-07-02
Tom's Sourdough Pizza Villa,(707) 725-1123,101 12th St,Fortuna,CA,95540,,pizza,Pizza Restaurant,,,WebSearch,2026-07-02
Marino's Pizza and Ravioli,,1050 N State St,Ukiah,CA,95482,,pizza,Pizza Italian,,,WebSearch,2026-07-02
Matteo's Pizza,,5132 Arden Way,Carmichael,CA,95608,,pizza,Pizza Italian,,,WebSearch,2026-07-02
Tommy's Pizza (Imbibe),,4140 Truxtun Ave,Bakersfield,CA,93309,,pizza,Pizza,,,WebSearch,2026-07-02
Popolo's Pizza,(559) 435-6775,7835 North Palm Avenue,Fresno,CA,93711,,pizza,Pizza Restaurant,,,WebSearch,2026-07-02
Jerry's Pizza & Pub,,1707 Chester Ave,Bakersfield,CA,93301,,pizza,Pizza Pub,,,WebSearch,2026-07-02
