name,phone,address,city,state,zip,website,category_type,categories,rating,review_count,source,date_found
Teriyaki Madness,(559) 570-2370,"1916 E Copper Ave, Ste 104",Fresno,CA,93730,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1535 Herndon Ave,Fresno,CA,93611,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2919 West Capital Ave,West Sacramento,CA,95691,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,4000 S Frontage Rd,Modesto,CA,95356,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,(831) 324-4932,110 General Stilwell Dr,Marina,CA,93933,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2424 San Pablo Ave,Novato,CA,94945,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1 South Market Dr,San Jose,CA,95134,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1525 N Milpitas Blvd,Milpitas,CA,95035,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,4000 Dublin Blvd,Dublin,CA,94568,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,3100 Hopyard Rd,Pleasanton,CA,94588,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,4502 1st St,Livermore,CA,94550,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,901 First St,Manteca,CA,95336,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,3333 EI Camino Real,Santa Clara,CA,95051,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1655 Branham Lane,San Jose,CA,95118,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2600 El Camino Real,Redwood City,CA,94061,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,21227 Hawthorne Blvd #130,Torrance,CA,90503,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,(714) 593-0200,20100 Magnolia St,Huntington Beach,CA,92646,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,4954 Van Nuys Blvd #103,Sherman Oaks,CA,91403,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,(661) 309-4810,16408 Village Way,Santa Clarita,CA,91387,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,28227 Newhall Ranch Rd,Santa Clarita,CA,91355,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1240 Truman St #165,San Fernando,CA,91340,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,(213) 265-7290,1120 W 6th St Unit 105,Los Angeles,CA,90017,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1525 Columbus St Ste 100,Bakersfield,CA,93305,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,5353 Gosford Rd,Bakersfield,CA,93313,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2905 H St,Bakersfield,CA,93301,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,22910 Alessandro Blvd,Moreno Valley,CA,92553,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,12970 Hesperia Rd,Victorville,CA,92395,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,4059 E Tulare Ave,Visalia,CA,93277,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,22970 Clinton Keith Rd,Wildomar,CA,92595,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2311 E Avenue S,Palmdale,CA,93550,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1340 N McCawley Rd,Chatsworth,CA,91311,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,12874顽 12874 Van Nuys Blvd,Sylmar,CA,91342,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,29379 The Old Road,Stevenson Ranch,CA,91381,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1305 S Brand Blvd,Glendale,CA,91204,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,2650 E Thousand Oaks Blvd,Thousand Oaks,CA,91362,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1350 W 7th St,San Bernardino,CA,92411,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1188 E Mission Blvd,Ontario,CA,91761,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,1525 2nd St,San Fernando,CA,91340,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
Teriyaki Madness,,3180imp 3180imp Sepulveda Blvd,Los Angeles,CA,90034,,japanese,Japanese/Korean,,,TeriyakiMadness.com,2026-07-02
